company,product,sales2,z_sales2,currentprice,z_currentprice,numberofstars2,averagerating2,numberofreviews2,z_numberofreviews2,freeshipping2,foreign,bestseller2,etsysince2,dayssincelastreview,z_dayssincelastreview,daysuntilship,z_daysuntilship,betabestseller2
17dovercandlecompany,Vintage Floral Label Candle- Pansies- Johnny Jump Ups- Soy Pillar Candle- Custom Scented- Springtime Theme.- Purple Flowers,316,-.3767099411556371,20,.0824628049366211,5,5,104,-.3676675206959705,0,0,0,2015,8,-.6092609500273789,10.5,1.594484203898468,1631.196225450273
1811americanfarmhous,Olde Homestead Highly Scented Candle/Apothecary Jar 26 oz/Paraffin Wax/Farmhouse Candle/Hand Poured Candle/Country-Primitive Candle,380,-.3726562447165473,25,.3087350763313986,5,4.9737,84,-.3745506495744051,0,0,0,2018,56,-.0006660643172424,1.5,-.6344247636330882,1631.196225450273
193Candles,"BULK 4 oz travel tin candle - 100% soy wax with cotton wick, great gift for wedding, baby shower, birthday, graduation, party etc",75,-.3919746418090847,38,.8970429819578202,5,4.9167,12,-.3993299135367697,0,0,0,2018,19,-.469791288718806,10.5,1.594484203898468,1631.196225450273
219CandleCompany,Sandalwood aromatherapy candle-sandlewood candles - soy wax candle-fragrance candles-homemade scented candles-natural candle-phthalate free,78,-.3917846247885023,15.95,-.1008177435247509,3,3,13,-.398985757092848,1,0,0,2015,83,.3416685588947093,2,-.5105964876591128,1631.196225450273
2DogsQuilting,10 oz Handmade All-Natural 100% Soy Wax Glass Jar Candle,117,-.389314403520932,11,-.3248272835739784,5,5,22,-.3958883490975524,0,0,0,2018,3,-.6726562506221848,1,-.7582530396070636,1631.196225450273
2DogsQuilting,6 oz Handmade All-Natural 100% Soy Wax Tin Candle with Lid,117,-.389314403520932,8,-.460590646410845,5,5,22,-.3958883490975524,0,0,0,2018,10,-.5839028297894565,1,-.7582530396070636,1631.196225450273
2sisterscandles,"2Halloween Candles,Witches Brew, Dragons Blood  Great Gift Makes Your Whole House Smell Great. Save On Shipping.Burn Time Approx 80 Hours",470,-.3669557340990772,18.879999,.0317777781651415,5,4.8684,70,-.3793688397893093,0,0,0,2018,199,1.812439532694206,1.5,-.6344247636330882,1631.196225450273
2sisterscandles,BlackBerry Sage 16oz Mason Jar Candle Wonderful Scent 100 % Soy Handmade Small Pour Batch.Makes A Great Gift. Burn Time Approx 80 hours,470,-.3669557340990772,9.8800001,-.3755122671874474,5,4.8684,70,-.3793688397893093,0,0,0,2018,21,-.4444331684808836,1.5,-.6344247636330882,1631.196225450273
320Sycamorecandles,8 oz. Banana Cream Pie Hand Poured Pure Soy Candle with Cotton Wick,3157,-.196763822664166,14,-.189063920737112,5,4.9908,746,-.1467190836982191,0,0,0,2016,1,-.6980143708601071,2,-.5105964876591128,1631.196225450273
3CheekyChicksWaxCo,"Breakfast At Mickey's Candle, Disney Scents, Mickey Waffles, Home Fragrance, Disney Inspired",16040,.6192326027232407,18,-.0080461036212899,5,4.9545,2267,.3767428675067338,0,0,0,2016,43,-.1654938458637378,10.5,1.594484203898468,1631.196225450273
3CheekyChicksWaxCo,"Hang Glidin Candle, Disney Ride Scent, Soarin, Epcot, Home Fragrance",16035,.6189159076889367,18,-.0080461036212899,5,4.9545,2267,.3767428675067338,0,0,0,2016,194,1.7490442320994,10.5,1.594484203898468,1631.196225450273
3CheekyChicksWaxCo,"Ohana Candle, Disney Scents, Homefragrance",16050,.6198659927918484,18,-.0080461036212899,5,4.9545,2267,.3767428675067338,0,0,0,2016,49,-.0894194851499707,10.5,1.594484203898468,1631.196225450273
3CheekyChicksWaxCo,"Park Opener Candle, Main Street USA, Disney Scents, Home Fragrances",16040,.6192326027232407,18,-.0080461036212899,5,4.9545,2267,.3767428675067338,0,0,0,2016,94,.4811382202032822,10.5,1.594484203898468,1631.196225450273
3CheekyChicksWaxCo,Pick Your Scent Disney Candle,16024,.6182191786134682,18,-.0080461036212899,5,4.9545,2266,.376398711062812,0,0,1,2016,27,-.3683588077671166,10.5,1.594484203898468,1631.196225450273
3CheekyChicksWaxCo,"Pirate Water®, Disney Scents, Pirates, Candle, Disney Inspired",16024,.6182191786134682,18,-.0080461036212899,5,4.9545,2266,.376398711062812,0,0,1,2016,10,-.5839028297894565,10.5,1.594484203898468,1631.196225450273
3CheekyChicksWaxCo,"Port Orleans Lobby Candle, Disney Candle, Home Fragrance",16046,.6196126367644053,18,-.0080461036212899,5,4.9545,2267,.3767428675067338,0,0,0,2016,64,.100766416634447,10.5,1.594484203898468,1631.196225450273
3CheekyChicksWaxCo,"The Grand Lobbies Candle, Disney Resorts, Grand Floridian, Beach Club, Bay Lake Tower, Contempory, Disney Scents",16025,.6182825176203289,18,-.0080461036212899,5,4.9545,2266,.376398711062812,0,0,0,2016,21,-.4444331684808836,10.5,1.594484203898468,1631.196225450273
3SistersCandleCo,Graduation Candle Gift - Graduation Gift - Candle Gift -  College Graduation Gift for Her - College Gift - Graduation Gift for Best Friend,222,-.3826638078005503,14,-.189063920737112,5,4.9286,28,-.393823410434022,0,0,0,2019,4,-.6599771905032236,4,-.0152833837632114,1631.196225450273
3SistersCandleCo,Graduation Candle Gift - Graduation Gift - Candle Gift - College Graduation Gift for Her - College Gift,222,-.3826638078005503,14,-.189063920737112,5,4.9286,28,-.393823410434022,0,0,1,2019,8,-.6092609500273789,4,-.0152833837632114,1631.196225450273
3rdeyecrowned,Inspire me with Love collection,6,-.3963450332824784,21,.1277172592155766,5,5,4,-.4020831650881436,0,0,0,2020,6,-.6346190702653013,1.5,-.6344247636330882,1631.196225450273
3rdeyecrowned,"My ""Ask and you shall receive"" brings peace and good fortune.",6,-.3963450332824784,6.5,-.5284723278292782,5,5,4,-.4020831650881436,0,0,0,2020,6,-.6346190702653013,1.5,-.6344247636330882,1631.196225450273
3rdeyecrowned,Summer garden scent,6,-.3963450332824784,6.5,-.5284723278292782,5,5,4,-.4020831650881436,0,0,0,2020,6,-.6346190702653013,1.5,-.6344247636330882,1631.196225450273
420Candle,SOUR LEMONADE CANDLE / handmade gift soy wax weed 420 stoner,361,-.3738596858469021,15.87,-.1044380964144265,5,5,44,-.3883169073312743,0,1,0,2019,1,-.6980143708601071,4,-.0152833837632114,1631.196225450273
4KidsForaging,Candle by Conor,424,-.369869328414673,10,-.370081737852934,4.5,4.6,75,-.3776480575697007,0,0,0,2016,31,-.3176425672912718,1.5,-.6344247636330882,1631.196225450273
5AcreCreations,From son in law to mother in law - funny candle - gift for MIL - gag gift - wifes mom - present for her - hand poured soy wax scented candle,2322,-.2496518933929159,15.89,-.1035329866130022,5,4.9932,300,-.3002128576873112,0,0,0,2019,2,-.685335310741146,4,-.0152833837632114,1631.196225450273
5AcreCreations,Funny Fathers Day - Your pull out game is weak AF - Highly scented soy wax candle - Present for him Gift for Dad - Scent of your choice,2313,-.2502219444546629,15.89,-.1035329866130022,5,4.9932,300,-.3002128576873112,0,0,0,2019,2,-.685335310741146,4,-.0152833837632114,1631.196225450273
