company,product,sales2,z_sales2,currentprice,z_currentprice,numberofstars2,averagerating2,numberofreviews2,z_numberofreviews2,freeshipping2,foreign,bestseller2,etsysince2,dayssincelastreview,z_dayssincelastreview,daysuntilship,z_daysuntilship,betabestseller2,lqtbestseller,uqtnonbestseller
julianneblumlo,"Natural Druzy Rose Gold Studs, Druzy Studs, Druzy Earrings, Drusy Quartz Jewelry, Stud Earrings, Drusy Earrings, Rose Gold Earrings",10532,-.1701441893226769,68,.1591187594799872,5,4.9899,2102,-.1326313633966869,0,0,0,2010,101,-.2470047056192181,2,-.4080177754655682,5410.009065224322,8388,13471
julianneblumlo,"Druzy Earrings, Druzy Earrings Studs, Black Druzy, Gold Druzy Earrings, Drusy Earrings, Bridesmaid Earrings, Bridesmaid Gift",10532,-.1701441893226769,44,.0282666969943595,5,4.9899,2102,-.1326313633966869,0,0,0,2010,394,1.484763497029728,2,-.4080177754655682,5410.009065224322,8388,13471
joylenedesign,Rose Gold Earring Bridesmaid Chandelier Earrings Bridesmaid Gift Bridal Drop Earrings Bridesmaid Earrings Wedding Earrings E004,8439,-.2429976641028792,16.969999,-.1191054421237862,5,4.8484,1610,-.234130085304762,0,0,0,2016,10,-.7848576286262285,4,-.0490808771134007,5410.009065224322,8388,13471
jmesjewelrybox,"Silver dragonfly earrings, Little dragonfly earrings, Dragonfly jewelry, Insect earrings, Bug earrings, Silver dragonfly jewelry",12747,-.0930441192614499,11,-.1516548889233785,5,4.9635,2383,-.0746615649085382,0,0,0,2012,253,.6513869899529313,1.5,-.4977520000536101,5410.009065224322,8388,13471
jmesjewelrybox,"Little silver anchor earrings, Silver anchor jewelry, Silver anchor earrings, Little anchor earrings, Anchor earrings silver",12746,-.0930789274194911,5,-.1843679045447854,5,4.9635,2383,-.0746615649085382,0,0,0,2012,302,.9410001023413216,1.5,-.4977520000536101,5410.009065224322,8388,13471
iGifties,Tiny XO Studs. Sterling Silver. Gold. Rose Gold. Unisex Earrings. Hugs & Kiss Stud Earrings. Hugs and Kisses. XO Studs. Love Earrings.,12881,-.088379826083931,15.3,-.1282105600214515,5,4.9362,2061,-.1410895902223598,1,0,0,2012,153,.0603398218133593,2,-.4080177754655682,5410.009065224322,8388,13471
iGifties,Tiny Sterling Silver Triangle Studs. Sterling Silver Triangle Ear Studs. Gift for Her. Everyday Earrings. Itsy Bitsy Triangle Stud Earrings.,12879,-.0884494424000134,11.9,-.146747938660005,5,4.9362,2061,-.1410895902223598,1,0,0,2012,118,-.1465266870354909,2,-.4080177754655682,5410.009065224322,8388,13471
iGifties,Tiny Sterling Silver Swirl Earrings. Little Swirl Studs. Sterling Silver Earrings. Delicate Circle Swirl Studs.Gift for Her.Simple Earrings,12879,-.0884494424000134,13.6,-.1374792467409313,5,4.9362,2061,-.1410895902223598,1,0,0,2012,7,-.8025890436704157,2,-.4080177754655682,5410.009065224322,8388,13471
iGifties,Tiny Sterling Silver Bird Studs. Itsy Bitsy Bird Earrings. Sterling Silver Ear Studs. Everyday Studs. Cute Tiny Bird Studs. Gift for Girls.,12879,-.0884494424000134,11.9,-.146747938660005,5,4.9362,2061,-.1410895902223598,1,0,0,2012,369,1.337001704994835,2,-.4080177754655682,5410.009065224322,8388,13471
iGifties,Tiny Star Earrings. Itsy Bitsy Star Studs. Sterling Silver or 24K Gold Over Silver. Delicate Tiny Star Studs.Gift for Her. Simple Earrings,12879,-.0884494424000134,13.6,-.1374792467409313,5,4.9362,2061,-.1410895902223598,1,0,0,2012,222,.468162367829664,2,-.4080177754655682,5410.009065224322,8388,13471
iGifties,Sterling Silver Flower Studs. Small Silver Flower Earrings. Sterling Silver Studs. Everyday Studs.Sterling Silver. Flower Girl Earrings,12881,-.088379826083931,16.1,-.1238488235653451,5,4.9362,2061,-.1410895902223598,1,0,0,2012,33,-.648916779954127,2,-.4080177754655682,5410.009065224322,8388,13471
iGifties,SALES: Sterling Silver Tear Drop Earrings. Dangle Jewelry. Tear Drop Earrings. Sterling Silver Earrings. Fancy Tear Drops. Gift for Her,12879,-.0884494424000134,18.700001,-.1096731813828979,5,4.9362,2061,-.1410895902223598,1,0,0,2012,7,-.8025890436704157,2,-.4080177754655682,5410.009065224322,8388,13471
iGifties,Delicate Sterling Silver Kisses Studs. Tiny Kisses Stud Earrings. Sterling Silver.Gold.Rose Gold Circle Studs.Circle of Life.Everyday Studs.,12881,-.088379826083931,13.6,-.1374792467409313,5,4.9362,2061,-.1410895902223598,1,0,0,2012,540,2.347692362513503,2,-.4080177754655682,5410.009065224322,8388,13471
horribell,Bat Wing Earrings // Bat Earrings // Gothic Earrings // Bat Jewelry // Dragon Wing Earrings // Gothic Gift,10191,-.1820137712147214,19,-.1080375347615026,5,4.9592,3273,.1089438466731424,0,0,0,2008,23,-.7080214967680842,4,-.0490808771134007,5410.009065224322,8388,13471
goodmedicinegemstone,"Silver Hoop Earrings, Turquoise, Sterling Silver Hoops, Gemstone Hoop Earrings, Turquoise Earrings, Turquoise Hoop Earrings, Silver Hoops",8920,-.2262549400850688,23.799999,-.0818671264240521,5,4.9311,2003,-.1530548867074581,0,1,0,2010,72,-.418408384379694,4,-.0490808771134007,5410.009065224322,8388,13471
goodmedicinegemstone,"Ebony Wood Hoop Earrings, Jade Earrings, Hoop Earrings, Ebony Wood Hoops, Jade Hoop Earrings, Wood Earrings, Yoga Jewelry, Yoga Style",8920,-.2262549400850688,15.6,-.1265749082004624,5,4.9311,2003,-.1530548867074581,0,1,0,2010,176,.1962806704854609,4,-.0490808771134007,5410.009065224322,8388,13471
goodgoodjewelry,"cheap pearl earrings,real pearl earring,white pearl earrings,AAA 8mm cultured freshwater pearl earrings,handmade earrings pearl earings sale",11915,-.1220045067517167,6,-.1789157352745509,5,4.8671,2571,-.035877500439599,0,1,0,2011,150,.0426084067691722,4,-.0490808771134007,5410.009065224322,8388,13471
goodgoodjewelry,"Pearl Earrings - AAA 9-9.5mm Freshwater Pearl Earring ivory pearl Earring pearl stud,real pearl ear rings, women earrings,bridesmaid earring",11915,-.1220045067517167,7,-.1734635660043165,5,4.8671,2571,-.035877500439599,0,1,0,2011,278,.7991487819878244,4,-.0490808771134007,5410.009065224322,8388,13471
goodgoodjewelry,"6mm real pearl with 9.5mm rhinestone post earrings, cultured freshwater pearl earrings, cheap pearl earrings,bridesmaid earrings,bridal show",11915,-.1220045067517167,8,-.168011396734082,5,4.8671,2571,-.035877500439599,0,1,0,2011,577,2.566379814725145,4,-.0490808771134007,5410.009065224322,8388,13471
frostovision,Custom Earrings 1 inch anything you want,9691,-.1994178502353144,6,-.1789157352745509,5,4.9481,2518,-.0468113058483957,0,0,0,2008,559,2.459991324460022,1.5,-.4977520000536101,5410.009065224322,8388,13471
friendlygesture,"large silver saturn earrings, hypoallergenic surgical steel",10765,-.1620338884990806,16,-.1243940425722061,5,4.8857,2300,-.0917843167751444,1,0,0,2010,144,.0071455766807979,2,-.4080177754655682,5410.009065224322,8388,13471
fineheart,"Sapphire Crystal Earrings, Blue Swarovski Crystal Cube, Sterling Silver Drop September Birthday Gift, Bridesmaid Earrings Wedding Jewelry",8398,-.2444247985825679,32,-.0371593342484543,5,4.9561,1863,-.1819366368439022,0,0,0,2009,1,-.8380518737587901,3.5,-.1388151017014425,5410.009065224322,8388,13471
fineheart,"Mystic Topaz Dangle Earrings, Gold Filled, Teardrop Green Purple Gemstone, Artisan Wedding Jewelry, Christmas Jewelry Gift, Handmade",8397,-.2444596067406091,60,.1155014053181113,5,4.9561,1863,-.1819366368439022,0,0,0,2009,12,-.7730366852634372,4.5,.0406533474746412,5410.009065224322,8388,13471
fallawake,Mini Vintage Ouija Board V11 Dangle Earrings Wiccan Pagan Goth,8732,-.2327988737968117,5.9499998,-.1791883447779814,5,4.9641,4020,.2630486134725979,0,0,0,2009,30,-.6666481949983142,4,-.0490808771134007,5410.009065224322,8388,13471
fallawake,Luna Moth Moon Male Moth Nighttime Angel Dangle Earring,8735,-.2326944493226882,5.9499998,-.1791883447779814,5,4.9641,4020,.2630486134725979,0,0,0,2009,23,-.7080214967680842,4,-.0490808771134007,5410.009065224322,8388,13471
ekekocrafts,"Tribal Ear tunnels gold tone brass, boho body jewelry, ear plugs, gauge earrings 0G stretchers 12mm brass 00G 1/2 6G 2G 6mm 8mm 10mm PL15",9836,-.1943706673193424,12.35,-.1442944583287244,5,4.8987,1533,-.2500150478798062,0,1,0,2015,133,-.0578696118145551,1,-.5874862246416519,5410.009065224322,8388,13471
ekekocrafts,"Mandala gauge earrings, ear stretchers, brass plug earrings, silver metal tunnels, 12mm 10mm 8mm 0G 00G 1/2 tribal gyspy body jewelry PL16",9841,-.1941966265291365,15.87,-.1251028252012878,5,4.8983,1533,-.2500150478798062,0,1,0,2015,224,.4799833111924555,1,-.5874862246416519,5410.009065224322,8388,13471
designosaurYEAH,T-Rex acrylic dinosaur stud earrings,8723,-.2331121472191824,15.88,-.125048302260683,5,4.9966,1914,-.1714154278656261,0,1,0,2012,605,2.731873021804224,2,-.4080177754655682,5410.009065224322,8388,13471
designbygam,Simple hoop earrings -  gold filled hoops -  1 inch hoops earrings -  14k gold filled -  everyday earrings - gift for her - jewelry under 25,8651,-.2356183345981478,18,-.1134897040317371,5,4.9231,1561,-.2442386978525174,0,0,0,2010,6,-.8084995153518114,10.5,1.117464042531144,5410.009065224322,8388,13471
designbygam,Lotus hoop earrings -  leaf earrings -  14k gold filled hoop -  simple hoop earrings -  gift for her - gift under 25 - minimalist earrings,8654,-.2355139101240243,20,-.1025853654912681,5,4.9225,1561,-.2442386978525174,0,0,0,2010,29,-.6725586666797099,10.5,1.117464042531144,5410.009065224322,8388,13471
designbygam,Apatite stud earrings - rough apatite jewelry- gold filled post earrings -  rough stone studs - gift for her - blue apatite earrings,8651,-.2356183345981478,41.990002,.0173078459124733,5,4.9228,1561,-.2442386978525174,0,0,0,2010,403,1.537957742162289,10.5,1.117464042531144,5410.009065224322,8388,13471
delialangan,"Gold Hoop Earrings - Thin Gold Hoops - Thin Hammered Hoops - Silver or Rose Gold Hoops - Straight Through - Endless Hoops -  2"" Large Hoops",8654,-.2355139101240243,39,.0010058506431871,5,4.8731,1477,-.2615677479343839,0,0,0,2010,3,-.8262309303959986,3,-.2285493262894844,5410.009065224322,8388,13471
damesalamode,"White Cameo Earrings, Regency Glass Cameo Dangle Earring, Regency Jewelry, Vintage Cameos, Ivory Glass Cameo, Romantic Jewelry Wedding Cameo",9781,-.1962851160116076,24,-.0807766884103302,5,4.9506,2646,-.0204051342950753,0,0,0,2011,174,.1844597271226695,2,-.4080177754655682,5410.009065224322,8388,13471
damesalamode,"Vintage Glass Moonstone Earrings, Moonstone Jewelry, Opaline Earrings, Glass Opals, Moon Stone Earrings, Irridescent Earring, Regency Jewel",9782,-.1962503078535664,22,-.0916810269507992,5,4.9506,2646,-.0204051342950753,0,0,0,2011,120,-.1347057436726994,2,-.4080177754655682,5410.009065224322,8388,13471
damesalamode,"Regency Pearl Earrings, Historical Jewelry, 18th Century Pearl Earrings, Pearl Hoop Dangle Earring, Rococo Earring, Marie Antoinette earring",9782,-.1962503078535664,22,-.0916810269507992,5,4.9506,2646,-.0204051342950753,0,0,0,2011,37,-.6252748932285441,2,-.4080177754655682,5410.009065224322,8388,13471
damesalamode,"Regency Coral Earrings, Historical Coral Jewelry, Glass Coral Dangle Earrings, Historic Jewelry, 19th Century Coral Jane Austen Jewelry Pink",9781,-.1962851160116076,30,-.0480636727889233,5,4.9508,2646,-.0204051342950753,0,0,0,2011,2,-.8321414020773943,2,-.4080177754655682,5410.009065224322,8388,13471
damesalamode,"Queen Victoria's Diamond Earrings, Queen Elizabeth Earrings, Crown Jewels, Royal Earrings, Victorian Earrings, 19th Century Earrings, Paste",9782,-.1962503078535664,34,-.0262549957079853,5,4.9506,2646,-.0204051342950753,0,0,0,2011,159,.0958026519017337,2,-.4080177754655682,5410.009065224322,8388,13471
damesalamode,"Orange Crystal Earrings, Orange Topaz Earring, Orange Jewelry, 18th Century jewelry, Regency Earrings, Georgian Paste, Orange Topaz Jewelry",9781,-.1962851160116076,51.5,.0691579665211182,5,4.9508,2646,-.0204051342950753,0,0,0,2011,127,-.0933324419029294,2,-.4080177754655682,5410.009065224322,8388,13471
damesalamode,"Olive Green Earrings, Olive Earring, Olive Crystal Earring, Regency Earrings, Green Rhinestone Earring, 19th Century Jewelry, Paste Earring",9782,-.1962503078535664,28,-.0589680113293922,5,4.9506,2646,-.0204051342950753,0,0,0,2011,336,1.141956139508776,2,-.4080177754655682,5410.009065224322,8388,13471
daisymedesigns,Chalcedony Earrings in Sterling silver - Tear Drop Chalcedony Silver drop Earrings,8680,-.2346088980149534,16.5,-.1216679579370888,5,4.965,1842,-.1862688993643688,0,0,0,2009,291,.8759849138459687,2,-.4080177754655682,5410.009065224322,8388,13471
daisymedesigns,Antique bronze filigree earring - dangle - bohemian,8682,-.2345392816988711,13.5,-.1380244657477923,5,4.9651,1844,-.1858563029338482,0,0,0,2009,352,1.236523686411108,2,-.4080177754655682,5410.009065224322,8388,13471
customforu,"Circle Three Letter Monogram Earrings,Gold Monogram Stud Earrings,Personalized Monogram Earrings,Initial Stud Earrings,Monogrammed Gifts",9828,-.1946491325836719,27,-.0644201805996267,4.5,4.5714,1259,-.3065407588611326,1,1,0,2014,84,-.3474827242029453,5,.1303875720626831,5410.009065224322,8388,13471
complexwish,Spirited Away earrings - Haku and Chihiro,10677,-.165097006406705,11.99,-.1462572425937489,5,4.987,2712,-.0067894520878945,0,0,0,2010,219,.4504309527854769,2,-.4080177754655682,5410.009065224322,8388,13471
complexwish,Inu-Yasha earrings - Sesshomaru,10677,-.165097006406705,11.99,-.1462572425937489,5,4.987,2712,-.0067894520878945,0,0,0,2010,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322,8388,13471
cloudbb,"Glow earrings,Glowing earrings,Glow in the dark earrings,Glowing Jewelry,Glow in the dark Jewelry,Halloween earrings,Halloween jewelry",12465,-.1028600198290644,19.99,-.102639888431873,4.5,4.6,1360,-.2857046391198408,0,1,0,2014,146,.0189665200435893,2,-.4080177754655682,5410.009065224322,8388,13471
celticstudio,Spirit Of Scotland Thistle Earrings - Sterling Silver,12753,-.0928352703132028,29.98,-.048172718670133,5,4.8537,2135,-.1258235222930964,0,1,0,2008,84,-.3474827242029453,10.5,1.117464042531144,5410.009065224322,8388,13471
celebrityfashions,Sterling Silver Bali Earrings - Blue CZ stone -December  Birthstone - all hand made jewelry,8900,-.2269511032458925,29.75,-.0494267151064819,5,4.88,1633,-.2293852263537747,0,0,0,2012,51,-.542528289689004,2,-.4080177754655682,5410.009065224322,8388,13471
candybead,Swarovski earrings;crystal earrings; Spectrum rainbow twisty Swarovski Crystal by CandyBead (E009-04),12578,-.0989266979704104,18,-.1134897040317371,5,4.8843,4492,.3604213710754667,0,1,0,2007,216,.4326995377412897,2,-.4080177754655682,5410.009065224322,8388,13471
bluerosebeadery,Fleur de Lis Earrings Tile Earrings Brass Earrings Brass Jewelry Tile Jewelry New Orleans Saints Jewelry Football Jewelry Silver Jewelry,9559,-.2040125270967509,12,-.146202719653144,5,5,2025,-.1485163259717311,0,0,0,2010,539,2.341781890832107,2,-.4080177754655682,5410.009065224322,8388,13471
blossomandcat,Pineapple Earrings · Pineapple Studs · Gold Pineapple Earring · Silver Glitter Pineapple · Pineapple Earring · Glitter Pineapple,8967,-.224618956657133,8.7600002,-.1638677468408012,5,4.9691,2226,-.1070503847044077,0,1,0,2013,6,-.8084995153518114,2,-.4080177754655682,5410.009065224322,8388,13471
blossomandcat,Glitter Tassel Earring · Multicolour Glitter Earring · Drop Earring · Tassel Shaped Earring · Tassel Earring,8967,-.224618956657133,24.83,-.0762513883320031,5,4.9691,2226,-.1070503847044077,0,1,0,2013,466,1.91031745809022,2,-.4080177754655682,5410.009065224322,8388,13471
blossomandcat,Glitter Heart Studs · I Heart You · Rainbow Glitter Heart Earrings · 13mm,8965,-.2246885729732154,8.7600002,-.1638677468408012,5,4.9691,2226,-.1070503847044077,0,1,0,2013,84,-.3474827242029453,2,-.4080177754655682,5410.009065224322,8388,13471
blossomandcat,Glitter Cat Studs · Cat Earrings · Silver Cat · Silver Glitter Cat Earrings · 2 sizes,8965,-.2246885729732154,8.7600002,-.1638677468408012,5,4.9691,2226,-.1070503847044077,0,1,0,2013,196,.3144901041133753,2,-.4080177754655682,5410.009065224322,8388,13471
blossomandcat,Glitter Cat Studs · Cat Earrings · Rainbow Glitter Cat Earrings · Glitter Cat Earring · 2 sizes,8965,-.2246885729732154,8.7600002,-.1638677468408012,5,4.9691,2226,-.1070503847044077,0,1,0,2013,212,.4090576510157068,2,-.4080177754655682,5410.009065224322,8388,13471
blossomandcat,Glitter Cat Studs · Black Cat Earrings with Glitter · Black Cat Stud · Black Cat Earring · 2 sizes,8965,-.2246885729732154,8.7600002,-.1638677468408012,5,4.9691,2226,-.1070503847044077,0,1,0,2013,67,-.4479607427866725,2,-.4080177754655682,5410.009065224322,8388,13471
baublesbybets,"Handmade Pearl Hoop Earrings,rose gold pearl hoop earrings,bridal jewelry,minimalist jewelry,baroque pearl earrings,organic pearl jewelry",10225,-.180830293841321,30,-.0480636727889233,5,4.8612,1247,-.3090163374442564,1,1,0,2015,285,.8405220837575943,10.5,1.117464042531144,5410.009065224322,8388,13471
baronykajd,Gold Tiny Ball Earrings - Gold Dot Earrings - Second Hole 4mm Stud Earrings - Second Ear Piercings - Second Hole Earrings,12047,-.1174098298902801,13.3,-.1391148985619204,5,4.8912,1215,-.3156178803325865,0,1,0,2014,0,-.8439623454401858,4,-.0490808771134007,5410.009065224322,8388,13471
abcSilver,DOT & COMMA Handmade Sterling Silver .925 Earrings,12396,-.1052617827339062,43.459999,.0253225205968229,4.5,4.7169,1565,-.2434135049914762,1,1,0,2009,333,1.124224724464589,4,-.0490808771134007,5410.009065224322,8388,13471
ZombieUnicornJewelry,Pastel goth cross earrings,10784,-.161372533496298,8.5,-.1652853120989647,5,4.9661,2615,-.0268003789681451,0,1,0,2014,117,-.1524371587168866,6,.3098560212387669,5410.009065224322,8388,13471
YolisBridal,"FAST SHIPPING!! Beautiful Zirconia Earrings, Bridal Zirconia Earrings, Mother of the Bride, Bridesmaid Earrings, Sweet 16 Earrings, Gift",9714,-.1986172626003671,25,-.0753245191400957,5,4.8581,1608,-.2345426817352826,1,0,0,2015,1,-.8380518737587901,1,-.5874862246416519,5410.009065224322,8388,13471
YolisBridal,"FAST SHIPPING!! Beautiful Zirconia Earrings, Bridal Zirconia Earrings, Mother of the Bride, Bridesmaid Earrings, Sweet 16 Earrings, Gift",9714,-.1986172626003671,25,-.0753245191400957,5,4.8578,1607,-.2347489799505429,1,0,0,2015,1,-.8380518737587901,1,-.5874862246416519,5410.009065224322,8388,13471
YolisBridal,"FAST SHIPPING!! Beautiful Zirconia Earrings, Bridal Zirconia Earrings, Mother of the Bride, Bridesmaid Earrings, Sweet 16 Earrings, Gift",9714,-.1986172626003671,28.99,-.0535703649997626,5,4.8581,1608,-.2345426817352826,1,0,0,2015,1,-.8380518737587901,1,-.5874862246416519,5410.009065224322,8388,13471
YolisBridal,"FAST SHIPPING!! Beautiful Zirconia Earrings, Bridal Zirconia Earrings, Mother of the Bride, Bridesmaid Earrings, Sweet 16 Earrings, Gift",9714,-.1986172626003671,29,-.0535158420591577,5,4.8581,1608,-.2345426817352826,1,0,0,2015,1,-.8380518737587901,1,-.5874862246416519,5410.009065224322,8388,13471
YolisBridal,"FAST SHIPPING!! Beautiful Zirconia Earrings, Bridal Zirconia Earrings, Mother of the Bride, Bridesmaid Earrings, Sweet 16 Earrings",9714,-.1986172626003671,29,-.0535158420591577,5,4.8581,1608,-.2345426817352826,1,0,0,2015,1,-.8380518737587901,1,-.5874862246416519,5410.009065224322,8388,13471
YolisBridal,"FAST SHIPPING!! Beautiful Zirconia Earrings, Bridal Zirconia Earrings, Mother of the Bride Earrings, Bridesmaid Earrings, Sweet 16 Earrings",9714,-.1986172626003671,39,.0010058506431871,5,4.8581,1608,-.2345426817352826,1,0,0,2015,1,-.8380518737587901,1,-.5874862246416519,5410.009065224322,8388,13471
YolisBridal,"FAST SHIPPING!! Beautiful Silver Zirconia Earrings, Bridal Zirconia Earrings, Mother of the Bride, Bridesmaid Earrings, Sweet 16 Earrings",9714,-.1986172626003671,25,-.0753245191400957,5,4.8581,1608,-.2345426817352826,1,0,0,2015,1,-.8380518737587901,1,-.5874862246416519,5410.009065224322,8388,13471
WvWorksJewelry,73rd Birthday Jewelry 1947 Penny Earrings Birthday Gift Copper Beaded Dangle Coin Earrings,11710,-.1291401791501598,16.950001,-.1192144776058083,5,4.9655,1907,-.1728595153724483,0,0,0,2010,0,-.8439623454401858,2,-.4080177754655682,5410.009065224322,8388,13471
WvWorksJewelry,73rd Birthday Gift Ideas For Women 1947 Penny Earrings Hemalyke Beads 1947 Coin Birthday Jewelry Gift Handmade Jewelry,11711,-.1291053709921186,19.5,-.1053114501263854,5,4.9655,1907,-.1728595153724483,0,0,0,2010,0,-.8439623454401858,2,-.4080177754655682,5410.009065224322,8388,13471
